account_id,account_number,customer_id,branch_id,account_type,account_status,opened_date,current_balance
1674,AC00001674,56,2,Savings,Dormant,2023-08-28,68835.89
1675,AC00001675,91,3,CURRENT,Inactive,2024-11-25,395059.83
1676,AC00001676,100,4,Current,Active,2024-07-08,16218.84
1677,AC00001677,52,2,saving,active,2024-10-20,240093.46
1678,AC00001678,96,1,Current,Active,2023-03-06,249177.49
1679,AC00001679,87,2,CURRENT,Dormant,2024-02-28,7799.07
1680,AC00001680,33,2,CURRENT,Active,2024-12-05,384925.08
1681,AC00001681,78,1,CURRENT,Active,2025-12-15,27133.21
1682,AC00001682,93,3,CURRENT,Active,2022-07-15,433994.11
1683,AC00001683,58,1,Savings,Inactive,2024-12-06,353427.54
1684,AC00001684,49,4,saving,Dormant,2025-02-09,436659.33
1685,AC00001685,4,4,Fixed Deposit,active,2025-04-28,466545.93
1686,AC00001686,18,2,Fixed Deposit,Closed,2022-07-21,78198.5
1687,AC00001687,61,4,Current,Active,2022-06-12,5689.01
1688,AC00001688,49,4,Current,Inactive,2025-06-11,236258.9
1689,AC00001689,6,3,Current,active,2022-11-14,447943.92
1690,AC00001690,83,3,saving,active,2023-07-02,34609.14
1691,AC00001691,21,4,Fixed Deposit,Closed,2024-12-09,175742.15
1692,AC00001692,13,3,Fixed Deposit,Closed,2025-01-31,328390.55
1693,AC00001693,4,2,Current,Dormant,2022-09-22,301552.56
1694,AC00001694,12,2,CURRENT,active,2024-01-15,36689.95
1695,AC00001695,72,1,Savings,Active,2023-09-11,437318.27
1696,AC00001696,19,1,Current,active,2023-02-07,15382.09
1697,AC00001697,61,3,Savings,Closed,2023-09-08,442736.36
1698,AC00001698,26,1,Fixed Deposit,Inactive,2023-12-12,78572.32
1699,AC00001699,77,4,saving,Closed,2022-10-14,372986.19
1700,AC00001700,31,2,Fixed Deposit,Inactive,2023-12-20,276601.61
1701,AC00001701,58,4,Fixed Deposit,active,2024-04-02,96427.46
1702,AC00001702,84,3,saving,Inactive,2024-11-11,288809.05
1703,AC00001703,63,4,saving,Dormant,2023-02-09,146103.79
1704,AC00001704,90,4,CURRENT,Inactive,2024-12-07,499930.2
1705,AC00001705,38,4,saving,Dormant,2023-04-02,83071.84
1706,AC00001706,93,4,Savings,Closed,2025-01-15,192142.21
1707,AC00001707,13,2,Fixed Deposit,Active,2024-01-16,394327.65
1708,AC00001708,10,3,Savings,Active,2023-11-16,296529.53
1709,AC00001709,49,1,Savings,Closed,2023-05-18,451591.45
1710,AC00001710,62,3,Current,Closed,2023-06-12,39254.77
1711,AC00001711,2,4,saving,Closed,2025-11-26,234778.82
1712,AC00001712,9,2,CURRENT,Closed,2023-10-09,492585.94
1713,AC00001713,25,2,saving,active,2024-09-18,15466.05
1714,AC00001714,5,1,CURRENT,Dormant,2026-03-12,105887.91
1715,AC00001715,47,3,Fixed Deposit,Inactive,2023-06-02,12148.93
1716,AC00001716,78,2,Fixed Deposit,Closed,2023-12-31,207667.39
1717,AC00001717,82,3,saving,Inactive,2025-09-22,162208.25
1718,AC00001718,44,3,CURRENT,Active,2025-06-10,284020.94
1719,AC00001719,59,1,Savings,Dormant,2023-03-18,160354.88
1720,AC00001720,7,1,Savings,Inactive,2025-04-24,23825.6
1721,AC00001721,16,2,Savings,Dormant,2024-12-06,344864.88
1722,AC00001722,33,2,Savings,Inactive,2023-01-29,284463.84
1723,AC00001723,30,4,Savings,Inactive,2023-02-03,277640.42
1724,AC00001724,76,1,Fixed Deposit,Inactive,2026-01-18,409309.7
1725,AC00001725,99,4,CURRENT,Dormant,2024-09-14,435398.57
1726,AC00001726,46,3,Current,Inactive,2024-02-20,342610.83
1727,AC00001727,90,3,Fixed Deposit,Closed,2025-02-11,158287.96
1728,AC00001728,87,3,Fixed Deposit,Closed,2022-07-25,378048.42
1729,AC00001729,31,4,Current,Closed,2023-08-22,149198.67
1730,AC00001730,33,1,Fixed Deposit,Active,2024-07-26,57379.74
1731,AC00001731,68,1,Savings,Inactive,2025-10-22,378369.15
1732,AC00001732,10,3,Current,Inactive,2022-09-17,117657.54
1733,AC00001733,62,1,CURRENT,Active,2022-11-20,248763.48
1734,AC00001734,72,1,Current,Inactive,2025-10-21,43244.46
1735,AC00001735,78,2,Savings,Active,2026-05-15,140861.86
1736,AC00001736,33,1,Current,active,2024-01-04,57980.38
1737,AC00001737,60,4,Current,Active,2023-10-31,129509.0
1738,AC00001738,28,4,Current,active,2025-04-28,472978.73
1739,AC00001739,45,2,CURRENT,Active,2024-04-10,337196.84
1740,AC00001740,89,1,saving,Dormant,2024-11-22,259266.37
1741,AC00001741,36,2,Fixed Deposit,Dormant,2025-07-03,373901.06
1742,AC00001742,80,2,saving,Active,2024-11-21,254733.4
1743,AC00001743,17,1,Fixed Deposit,Inactive,2022-08-03,491058.86
1744,AC00001744,17,4,Fixed Deposit,Inactive,2026-01-01,179363.86
1745,AC00001745,13,3,Fixed Deposit,Active,2026-04-18,485013.72
1746,AC00001746,22,3,Current,Inactive,2026-03-29,66171.25
1747,AC00001747,86,4,CURRENT,Active,2025-03-15,78429.67
1748,AC00001748,37,4,Fixed Deposit,Inactive,2024-09-20,8270.54
1749,AC00001749,57,4,Savings,Dormant,2025-08-21,57179.53
1750,AC00001750,37,3,CURRENT,active,2022-09-05,205068.62
1751,AC00001751,94,1,CURRENT,Active,2025-08-31,150217.93
1752,AC00001752,25,2,CURRENT,Closed,2022-11-24,415127.56
1753,AC00001753,18,3,Savings,Active,2023-01-18,37596.63
1754,AC00001754,32,2,CURRENT,Active,2024-06-13,469850.63
1755,AC00001755,23,3,Fixed Deposit,Active,2025-01-27,65594.61
1756,AC00001756,29,3,Current,Dormant,2024-04-13,389023.44
1757,AC00001757,73,2,CURRENT,Closed,2024-04-27,409241.64
1758,AC00001758,65,3,Fixed Deposit,Closed,2025-12-21,408951.36
1759,AC00001759,55,2,Savings,Active,2025-09-24,394154.47
1760,AC00001760,89,3,Current,Inactive,2024-11-13,280541.82
1761,AC00001761,52,2,Savings,Closed,2024-01-27,212012.76
1762,AC00001762,7,1,Fixed Deposit,Active,2025-12-06,400174.57
1763,AC00001763,36,4,Current,active,2023-12-22,295973.94
1764,AC00001764,86,1,saving,Active,2022-08-27,373258.03
1765,AC00001765,49,2,Fixed Deposit,Closed,2025-10-10,70089.17
1766,AC00001766,29,2,Current,Inactive,2022-12-03,308254.67
1767,AC00001767,29,4,CURRENT,active,2024-09-24,30511.21
1768,AC00001768,97,1,saving,Closed,2026-04-13,238146.67
1769,AC00001769,59,1,saving,Closed,2025-08-01,487503.22
1770,AC00001770,90,4,Fixed Deposit,Active,2025-11-05,242585.04
1771,AC00001771,79,2,saving,Inactive,2026-03-31,173332.92
1772,AC00001772,51,1,Fixed Deposit,Dormant,2023-09-21,213490.75
1773,AC00001773,5,4,Current,Active,2025-02-23,116703.37
1774,AC00001774,31,2,saving,Inactive,2023-11-20,89736.3
1775,AC00001775,65,4,Fixed Deposit,active,2023-03-03,447766.1
1776,AC00001776,20,4,CURRENT,Closed,2024-04-14,266340.67
1777,AC00001777,22,1,saving,Active,2024-05-06,460622.7
1778,AC00001778,33,2,Fixed Deposit,Closed,2024-04-19,417707.65
1779,AC00001779,77,4,Current,Closed,2025-09-26,303735.4
1780,AC00001780,84,4,CURRENT,Active,2022-10-22,441461.09
1781,AC00001781,44,2,saving,Dormant,2023-05-26,241984.8
1782,AC00001782,85,3,Savings,Dormant,2025-10-26,164052.02
1783,AC00001783,63,1,Savings,Active,2025-07-27,203927.63
1784,AC00001784,84,2,CURRENT,Inactive,2022-12-24,337750.72
1785,AC00001785,43,3,Current,Inactive,2024-05-13,288236.81
1786,AC00001786,43,4,saving,Closed,2025-11-26,469783.38
1787,AC00001787,41,2,Current,Dormant,2022-12-02,323635.86
1788,AC00001788,4,3,CURRENT,Dormant,2024-02-07,41148.48
1789,AC00001789,49,3,Current,active,2023-08-03,328927.66
1790,AC00001790,36,3,saving,Active,2024-10-14,90440.24
1791,AC00001791,95,3,Savings,Dormant,2024-03-21,248810.13
1792,AC00001792,54,3,saving,Closed,2024-05-03,411986.54
1793,AC00001793,26,1,Savings,Closed,2022-12-14,295334.88
1794,AC00001794,72,4,saving,active,2024-11-30,498719.5
1795,AC00001795,87,2,CURRENT,Closed,2022-08-12,453548.85
1796,AC00001796,22,4,Fixed Deposit,Inactive,2025-04-26,319596.52
1797,AC00001797,15,1,CURRENT,Inactive,2024-07-06,17430.62
1798,AC00001798,76,3,CURRENT,Closed,2026-03-03,435388.17
1799,AC00001799,23,1,CURRENT,active,2023-10-01,418339.35
1800,AC00001800,85,1,Savings,Active,2022-10-24,38505.12
1801,AC00001801,53,4,Fixed Deposit,active,2025-03-03,382582.33
1802,AC00001802,92,4,CURRENT,Dormant,2025-01-02,96357.34
1803,AC00001803,42,2,CURRENT,active,2026-01-30,69740.37
1804,AC00001804,73,1,Savings,Closed,2023-09-24,126327.16
1805,AC00001805,96,2,CURRENT,Inactive,2024-02-22,360474.25
1806,AC00001806,15,1,Fixed Deposit,Inactive,2025-02-16,112203.78
1807,AC00001807,44,2,saving,Active,2023-08-28,191822.42
1808,AC00001808,45,4,Fixed Deposit,active,2023-11-29,100548.28
1809,AC00001809,97,1,saving,Inactive,2023-01-15,316431.86
1810,AC00001810,16,3,CURRENT,Inactive,2023-07-07,38136.46
1811,AC00001811,28,2,CURRENT,Inactive,2026-04-26,394227.75
1812,AC00001812,68,3,Fixed Deposit,Active,2024-04-02,266613.49
1813,AC00001813,14,4,Savings,Dormant,2023-06-21,192900.59
1814,AC00001814,80,1,Current,active,2025-11-17,368152.36
1815,AC00001815,18,4,Savings,Dormant,2024-04-05,332870.96
1816,AC00001816,15,1,CURRENT,Dormant,2024-11-25,181995.79
1817,AC00001817,78,4,Current,Active,2024-12-02,48996.48
1818,AC00001818,18,4,Current,Active,2023-05-31,31650.43
1819,AC00001819,78,1,CURRENT,Closed,2023-10-20,300151.91
1820,AC00001820,48,1,Current,Closed,2023-07-14,408007.87
1821,AC00001821,19,2,Current,Active,2022-07-18,113508.95
1822,AC00001822,24,1,Fixed Deposit,Dormant,2025-04-10,407070.08
1823,AC00001823,29,4,Fixed Deposit,Active,2022-07-29,68676.59
1824,AC00001824,63,3,Fixed Deposit,Active,2022-06-04,64982.84
1825,AC00001825,27,2,saving,Closed,2023-06-02,432942.79
1826,AC00001826,35,2,Current,active,2026-03-08,441752.77
1827,AC00001827,89,1,Fixed Deposit,Closed,2026-01-19,363334.58
1828,AC00001828,39,4,saving,active,2022-10-12,442826.77
1829,AC00001829,62,1,saving,Inactive,2024-07-19,112365.36
1830,AC00001830,17,2,CURRENT,active,2023-05-29,152858.38
1831,AC00001831,8,2,Fixed Deposit,Active,2025-06-02,70776.89
1832,AC00001832,62,3,Savings,Closed,2025-11-26,368035.19
1833,AC00001833,89,1,saving,Dormant,2024-01-11,47233.26
1834,AC00001834,76,4,CURRENT,Active,2024-02-05,309745.42
1835,AC00001835,7,1,Savings,Active,2023-02-16,355617.46
1836,AC00001836,85,4,Current,active,2022-09-29,247012.74
1837,AC00001837,90,3,Current,Inactive,2024-08-29,366205.37
1838,AC00001838,23,2,Fixed Deposit,Closed,2025-01-31,10488.57
1839,AC00001839,57,4,Savings,Dormant,2026-03-21,60944.65
1840,AC00001840,64,4,CURRENT,active,2024-12-25,58601.85
1841,AC00001841,54,4,saving,active,2025-11-28,98958.75
1842,AC00001842,48,2,CURRENT,Dormant,2022-06-24,132510.54
1843,AC00001843,72,4,Fixed Deposit,Active,2025-06-04,448799.19
1844,AC00001844,66,4,Current,Inactive,2024-06-09,132079.75
1845,AC00001845,41,4,CURRENT,Dormant,2022-11-21,136443.59
1846,AC00001846,51,4,Fixed Deposit,Inactive,2022-07-26,249129.92
1847,AC00001847,70,3,saving,Inactive,2025-06-07,40790.39
1848,AC00001848,67,2,CURRENT,Active,2022-07-15,379460.02
1849,AC00001849,63,1,Savings,Closed,2024-12-27,386722.91
1850,AC00001850,16,1,CURRENT,Closed,2025-09-06,316256.87
1851,AC00001851,34,2,Savings,Active,2022-12-06,345835.83
1852,AC00001852,34,2,CURRENT,Active,2023-02-01,178878.65
1853,AC00001853,48,3,Fixed Deposit,Dormant,2024-07-31,8176.0
1854,AC00001854,2,3,Fixed Deposit,Closed,2023-01-17,193110.18
1855,AC00001855,19,2,Current,active,2026-02-24,83019.23
1856,AC00001856,54,2,Savings,active,2022-08-11,283036.84
1857,AC00001857,51,2,Current,Dormant,2026-02-16,57288.59
1858,AC00001858,21,1,Savings,Active,2022-11-16,340623.43
1859,AC00001859,84,4,CURRENT,active,2025-02-04,488813.47
1860,AC00001860,59,3,Current,active,2024-03-12,239041.08
1861,AC00001861,65,1,Current,Closed,2025-10-02,339178.48
1862,AC00001862,79,2,Current,active,2025-11-18,125403.48
1863,AC00001863,25,2,Savings,Active,2025-07-15,216533.85
1864,AC00001864,79,2,saving,Closed,2022-06-24,283675.33
1865,AC00001865,75,3,saving,active,2023-04-16,320022.07
1866,AC00001866,6,3,Fixed Deposit,Active,2024-06-07,414418.08
1867,AC00001867,64,3,CURRENT,active,2023-10-15,454155.36
1868,AC00001868,8,2,Current,Active,2026-02-11,85457.12
1869,AC00001869,44,1,Current,Closed,2026-03-08,358842.09
1870,AC00001870,41,1,CURRENT,Dormant,2024-03-31,54549.69
1871,AC00001871,95,3,Savings,active,2022-06-05,480134.86
1872,AC00001872,12,4,Fixed Deposit,Dormant,2025-02-28,204312.84
1873,AC00001873,78,4,Current,Closed,2025-08-13,176473.49
1874,AC00001874,70,4,Current,Closed,2023-04-28,96099.11
1875,AC00001875,15,4,Fixed Deposit,Inactive,2024-09-16,356005.74
1876,AC00001876,76,4,Savings,Dormant,2025-10-19,20128.15
1877,AC00001877,87,4,Fixed Deposit,Inactive,2023-03-19,246488.93
1878,AC00001878,49,4,saving,Inactive,2025-02-03,203851.92
1879,AC00001879,7,2,CURRENT,Closed,2024-10-23,93925.98
1880,AC00001880,22,2,Fixed Deposit,active,2023-02-19,7239.81
1881,AC00001881,23,3,Savings,Inactive,2025-09-01,87922.96
1882,AC00001882,91,2,Current,active,2024-12-10,79418.97
1883,AC00001883,62,4,CURRENT,Closed,2022-12-31,280955.15
1884,AC00001884,37,3,saving,Closed,2026-03-10,485255.47
1885,AC00001885,21,4,saving,Closed,2024-02-08,91398.44
1886,AC00001886,20,2,Current,Closed,2023-05-04,492716.74
1887,AC00001887,53,1,CURRENT,Dormant,2023-10-16,419825.45
1888,AC00001888,47,1,Savings,active,2024-05-22,54763.08
1889,AC00001889,73,2,Savings,active,2025-07-14,186747.89
1890,AC00001890,48,4,Fixed Deposit,Closed,2023-06-04,85107.01
1891,AC00001891,34,2,Savings,Dormant,2025-05-16,435118.95
1892,AC00001892,86,2,CURRENT,Inactive,2025-09-26,287779.39
1893,AC00001893,55,4,Current,Closed,2025-01-26,283047.68
1894,AC00001894,49,4,saving,Closed,2024-08-31,119265.55
1895,AC00001895,16,1,saving,Closed,2024-03-14,495368.08
1896,AC00001896,99,1,Current,Active,2025-02-12,462908.75
1897,AC00001897,41,3,Savings,Inactive,2025-02-13,288821.32
1898,AC00001898,96,4,Fixed Deposit,active,2024-04-02,308550.36
1899,AC00001899,8,3,CURRENT,active,2022-07-26,61569.49
1900,AC00001900,85,4,Savings,Dormant,2022-07-04,340469.14
1901,AC00001901,97,4,CURRENT,Closed,2023-03-01,383377.04
1902,AC00001902,100,1,Fixed Deposit,Inactive,2024-07-19,390244.87
1903,AC00001903,41,4,Fixed Deposit,active,2024-09-21,314962.02
1904,AC00001904,36,2,saving,Dormant,2026-03-26,119019.02
1905,AC00001905,41,1,Fixed Deposit,Inactive,2024-10-10,329307.51
1906,AC00001906,83,1,CURRENT,Inactive,2023-01-02,454321.32
1907,AC00001907,100,1,saving,Closed,2023-05-13,182097.17
1908,AC00001908,85,3,CURRENT,Inactive,2023-03-03,202179.45
1909,AC00001909,58,1,Current,active,2025-12-17,26836.25
1910,AC00001910,67,3,Savings,Inactive,2026-05-19,390656.65
1911,AC00001911,69,1,Fixed Deposit,Dormant,2023-10-02,86708.16
1912,AC00001912,41,3,Current,Dormant,2024-04-26,238602.38
1913,AC00001913,88,3,saving,Dormant,2024-02-04,350599.2
1914,AC00001914,22,2,Current,active,2025-07-06,72891.07
1915,AC00001915,69,4,CURRENT,Dormant,2025-06-22,221042.41
1916,AC00001916,25,1,saving,Closed,2023-09-05,96862.42
1917,AC00001917,37,2,Current,Closed,2026-03-09,254174.2
1918,AC00001918,1,4,saving,Inactive,2023-05-10,281377.14
1919,AC00001919,77,4,saving,Inactive,2023-12-30,238602.0
1920,AC00001920,81,4,Fixed Deposit,Dormant,2023-02-16,277164.26
1921,AC00001921,50,2,Fixed Deposit,Active,2024-03-26,272634.33
1922,AC00001922,42,1,Fixed Deposit,Dormant,2022-08-16,244062.55
1923,AC00001923,45,4,CURRENT,Closed,2025-10-20,227146.85
1924,AC00001924,28,2,Fixed Deposit,Active,2025-08-26,327104.9
1925,AC00001925,41,3,Savings,active,2024-01-16,250129.06
1926,AC00001926,91,2,Fixed Deposit,active,2022-08-15,358763.82
1927,AC00001927,96,4,saving,Dormant,2022-10-19,21745.52
1928,AC00001928,99,2,Fixed Deposit,Inactive,2022-06-08,51639.44
1929,AC00001929,32,3,CURRENT,Inactive,2024-09-08,296544.29
1930,AC00001930,92,2,Fixed Deposit,Inactive,2025-12-16,470133.63
1931,AC00001931,96,4,saving,Closed,2024-09-08,454653.59
1932,AC00001932,53,1,Savings,Active,2025-04-25,279780.73
1933,AC00001933,70,3,Fixed Deposit,Active,2023-07-10,85502.73
1934,AC00001934,68,3,Current,Closed,2025-03-15,433274.39
1935,AC00001935,95,2,Savings,Inactive,2023-05-25,488823.5
1936,AC00001936,71,1,Savings,active,2025-02-28,6933.61
1937,AC00001937,47,2,saving,active,2024-07-07,284916.54
1938,AC00001938,27,4,Savings,Active,2025-11-18,206370.23
1939,AC00001939,56,3,Current,active,2025-07-13,246114.51
1940,AC00001940,31,3,Fixed Deposit,Inactive,2025-06-24,373321.12
1941,AC00001941,30,1,saving,Dormant,2025-09-20,435406.57
1942,AC00001942,70,4,Current,active,2023-12-20,411242.0
1943,AC00001943,84,2,Savings,Inactive,2025-11-19,416385.97
1944,AC00001944,69,4,Current,Dormant,2025-09-11,23123.45
1945,AC00001945,52,3,Fixed Deposit,active,2023-09-07,323833.68
1946,AC00001946,96,3,Fixed Deposit,Dormant,2024-07-24,110036.41
1947,AC00001947,43,3,CURRENT,Active,2022-10-31,238805.76
1948,AC00001948,34,3,saving,Dormant,2023-06-15,162669.56
1949,AC00001949,44,3,Current,Inactive,2024-10-27,315904.46
1950,AC00001950,51,1,Savings,Active,2026-01-15,370914.86
1951,AC00001951,47,2,Savings,Inactive,2023-01-25,292879.58
1952,AC00001952,14,1,Fixed Deposit,Active,2022-08-21,33364.6
1953,AC00001953,13,3,CURRENT,Dormant,2025-11-22,133452.03
1954,AC00001954,27,2,Fixed Deposit,Dormant,2025-08-24,25145.13
1955,AC00001955,69,3,Savings,Dormant,2023-12-07,83123.77
1956,AC00001956,26,3,Savings,active,2023-10-05,264627.34
1957,AC00001957,36,3,Savings,Active,2024-09-15,346564.73
1958,AC00001958,72,4,CURRENT,Closed,2025-03-20,10530.88
1959,AC00001959,88,3,Current,Inactive,2023-07-19,429628.42
1960,AC00001960,18,2,saving,Active,2022-06-15,432721.03
1961,AC00001961,77,4,Current,Closed,2024-01-29,498989.72
1962,AC00001962,72,4,Fixed Deposit,active,2023-06-05,216533.03
1963,AC00001963,15,1,Savings,Dormant,2023-02-21,170156.42
1964,AC00001964,26,4,CURRENT,Inactive,2024-07-20,15363.65
1965,AC00001965,54,2,Current,active,2023-04-20,46048.82
1966,AC00001966,46,4,Fixed Deposit,Inactive,2026-01-08,271691.67
1967,AC00001967,96,3,Fixed Deposit,Dormant,2024-02-23,58099.95
1968,AC00001968,36,4,saving,Closed,2026-04-29,83946.13
1969,AC00001969,94,3,CURRENT,Inactive,2024-09-02,81475.11
1970,AC00001970,31,2,CURRENT,Active,2025-10-16,151075.71
1971,AC00001971,63,2,CURRENT,Closed,2022-10-31,257926.09
1972,AC00001972,84,1,Current,Dormant,2025-02-04,93025.71
1973,AC00001973,73,4,Fixed Deposit,Dormant,2024-01-15,412362.82
1974,AC00001974,98,4,saving,Dormant,2023-08-26,245394.3
1975,AC00001975,46,4,Savings,active,2023-11-17,227690.64
1976,AC00001976,40,3,Fixed Deposit,active,2025-04-30,142405.25
1977,AC00001977,46,4,saving,Inactive,2023-10-19,149759.59
1978,AC00001978,71,4,Current,Dormant,2026-05-10,491275.23
1979,AC00001979,72,2,Fixed Deposit,active,2026-05-10,20643.2
1980,AC00001980,34,2,CURRENT,Active,2026-01-30,20178.43
1981,AC00001981,99,2,Savings,Inactive,2022-07-30,478457.36
1982,AC00001982,58,2,Savings,active,2024-04-04,458905.7
1983,AC00001983,1,1,Fixed Deposit,Dormant,2025-05-17,233380.33
1984,AC00001984,38,4,Fixed Deposit,Dormant,2024-08-21,455409.84
1985,AC00001985,15,4,CURRENT,active,2024-07-24,386038.67
1986,AC00001986,30,4,Fixed Deposit,Active,2025-01-21,420891.94
1987,AC00001987,86,2,Current,Closed,2023-09-17,265944.15
1988,AC00001988,3,1,saving,Closed,2023-03-24,479002.22
1989,AC00001989,39,2,Savings,active,2026-01-22,441535.44
1990,AC00001990,39,4,Savings,Closed,2023-04-01,107778.41
1991,AC00001991,66,1,CURRENT,Active,2025-10-24,178728.49
1992,AC00001992,19,4,Savings,Closed,2025-12-03,371755.42
1993,AC00001993,77,4,CURRENT,active,2024-03-28,297175.92
1994,AC00001994,86,1,Fixed Deposit,Inactive,2024-11-03,448175.29
1995,AC00001995,1,4,saving,Dormant,2026-02-11,391728.57
1996,AC00001996,42,2,Fixed Deposit,Dormant,2023-07-13,27440.66
1997,AC00001997,2,1,saving,Active,2025-12-10,101134.11
1998,AC00001998,3,2,Savings,active,2024-04-14,413317.2
1999,AC00001999,56,1,CURRENT,Active,2023-12-29,420885.07
2000,AC00002000,92,3,Current,Active,2026-02-11,337414.26
2001,AC00002001,51,2,saving,Active,2022-09-11,378232.67
2002,AC00002002,36,1,CURRENT,Active,2023-11-19,203733.64
2003,AC00002003,7,2,Savings,Dormant,2026-03-24,277366.58
2004,AC00002004,28,1,Fixed Deposit,Closed,2026-05-04,234588.52
2005,AC00002005,4,2,saving,Dormant,2022-09-13,60574.03
2006,AC00002006,75,3,Fixed Deposit,Dormant,2023-05-18,403093.4
2007,AC00002007,3,4,CURRENT,Inactive,2024-01-02,6766.51
2008,AC00002008,49,1,Current,Inactive,2025-04-11,195225.28
2009,AC00002009,49,2,saving,Dormant,2026-05-16,187470.77
2010,AC00002010,57,3,Current,Active,2023-12-02,59826.57
2011,AC00002011,59,2,Savings,active,2026-02-22,40381.25
2012,AC00002012,86,1,Current,Inactive,2022-09-07,101270.23
2013,AC00002013,19,2,Savings,active,2023-01-16,432185.91
2014,AC00002014,25,4,saving,active,2024-10-02,165921.49
2015,AC00002015,15,3,Fixed Deposit,Closed,2024-04-23,81129.04
2016,AC00002016,64,3,CURRENT,active,2026-01-15,286086.85
2017,AC00002017,18,1,Savings,Dormant,2023-01-10,422164.47
2018,AC00002018,66,3,saving,Inactive,2024-01-09,97453.33
2019,AC00002019,32,1,Fixed Deposit,Dormant,2025-12-10,186772.08
2020,AC00002020,64,4,Savings,Active,2022-09-24,354088.68
2021,AC00002021,30,1,Savings,active,2024-07-25,142387.37
2022,AC00002022,77,3,Current,Dormant,2022-06-20,116381.66
2023,AC00002023,70,2,CURRENT,Closed,2025-07-05,147357.55
2024,AC00002024,95,4,Fixed Deposit,Inactive,2025-08-16,261547.15
2025,AC00002025,41,4,saving,active,2024-12-10,490058.99
2026,AC00002026,95,4,Current,Inactive,2024-01-27,297856.16
2027,AC00002027,19,4,Savings,Active,2026-03-30,401613.15
2028,AC00002028,68,4,Savings,Closed,2025-05-13,226746.65
2029,AC00002029,12,4,Savings,active,2025-03-25,96050.23
2030,AC00002030,47,2,Current,Closed,2023-11-13,232937.09
2031,AC00002031,52,3,Fixed Deposit,Closed,2024-06-07,122610.44
2032,AC00002032,17,3,Current,active,2025-02-24,427574.27
